VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
Drone2	1670628543290	210.06	2.58339	-30.7095	0.70506	-0.0172795	-0.0255259	-0.708477	
Drone1	1670628543290	148.213	-47.6064	-36.0425	0.907031	0.155379	0.245855	-0.304479	
Drone4	1670628543290	299.969	9.79289	-30.491	0.707521	0.0187363	-0.0225293	0.706085	
Drone3	1670628543341	255.373	48.8519	-33.9463	0.656516	-0.315088	-0.153208	-0.668007	
Drone2	1670628543341	210.054	2.10071	-30.6885	0.705233	-0.0173066	-0.0254321	-0.708308	
Drone1	1670628543341	148.019	-47.4859	-36.0616	0.907605	0.151998	0.246992	-0.303552	
Drone4	1670628543341	299.968	10.2767	-30.493	0.70755	0.0188141	-0.0224357	0.706057	
Drone3	1670628543392	255.608	48.8992	-34.1235	0.627488	-0.301604	-0.151874	-0.70159	
Drone2	1670628543392	210.047	1.61798	-30.6682	0.705398	-0.0173397	-0.0253358	-0.708146	
Drone1	1670628543392	147.818	-47.3575	-36.0708	0.908224	0.148265	0.248241	-0.302527	
Drone4	1670628543392	299.967	10.7605	-30.4951	0.707575	0.0188978	-0.0223528	0.706032	
Drone3	1670628543443	255.837	48.9319	-34.2938	0.605133	-0.28509	-0.154774	-0.727037	
Drone2	1670628543443	210.041	1.13518	-30.6485	0.705557	-0.0173779	-0.0252376	-0.707991	
Drone1	1670628543443	147.61	-47.2212	-36.0706	0.908862	0.144314	0.249557	-0.301439	
Drone4	1670628543443	299.966	11.2442	-30.4973	0.707597	0.0189843	-0.0222787	0.70601	
Drone3	1670628543494	256.061	48.9512	-34.4571	0.588966	-0.269051	-0.159359	-0.745208	
Drone2	1670628543494	210.035	0.652323	-30.6294	0.705708	-0.0174211	-0.0251377	-0.707842	
Drone1	1670628543494	147.396	-47.077	-36.0611	0.9095	0.14024	0.250907	-0.300313	
Drone4	1670628543494	299.965	11.7279	-30.4995	0.707616	0.0190746	-0.0222085	0.70599	
Drone3	1670628543545	256.279	48.9576	-34.6133	0.578739	-0.25551	-0.163814	-0.756929	
Drone2	1670628543545	210.029	0.169414	-30.6109	0.705853	-0.017469	-0.0250361	-0.7077	
Drone1	1670628543545	147.174	-46.9251	-36.0427	0.910127	0.136117	0.252266	-0.299169	
Drone4	1670628543545	299.965	12.2116	-30.5014	0.707632	0.0191778	-0.0221558	0.705973	
Drone3	1670628543596	256.492	48.9512	-34.763	0.57424	-0.245509	-0.166815	-0.762985	
Drone2	1670628543596	210.024	-0.313546	-30.5929	0.705991	-0.0175209	-0.0249334	-0.707565	
Drone1	1670628543596	146.946	-46.7654	-36.0154	0.911259	0.131373	0.251725	-0.2983	
Drone4	1670628543596	299.964	12.6949	-30.4962	0.707638	0.0194965	-0.0223548	0.705952	
Drone3	1670628543647	256.7	48.9319	-34.9071	0.57511	-0.239429	-0.167419	-0.764129	
Drone2	1670628543647	210.019	-0.796554	-30.5755	0.706122	-0.0175771	-0.0248293	-0.707436	
Drone1	1670628543647	146.71	-46.5984	-35.9792	0.9133	0.125583	0.247658	-0.297954	
Drone4	1670628543647	299.964	13.178	-30.4896	0.707651	0.0195114	-0.0222113	0.705943	
Drone3	1670628543698	256.904	48.8992	-35.0465	0.580892	-0.237198	-0.165075	-0.760955	
Drone2	1670628543698	210.014	-1.27961	-30.5586	0.706247	-0.0176367	-0.0247245	-0.707314	
Drone1	1670628543698	146.467	-46.4246	-35.9335	0.915886	0.11917	0.241197	-0.297953	
Drone4	1670628543698	299.964	13.6615	-30.4885	0.707662	0.0195527	-0.0221049	0.705935	
Drone3	1670628543749	257.102	48.8524	-35.1826	0.590973	-0.238532	-0.159591	-0.753912	
Drone2	1670628543749	210.01	-1.7627	-30.5423	0.706366	-0.0176997	-0.024619	-0.707197	
Drone1	1670628543749	146.219	-46.2445	-35.8777	0.918759	0.112402	0.233114	-0.29817	
Drone4	1670628543749	299.964	14.1451	-30.4895	0.70767	0.0195982	-0.022004	0.705929	
Drone3	1670628543800	257.296	48.7907	-35.3172	0.604436	-0.242986	-0.151192	-0.743476	
Drone2	1670628543800	210.006	-2.24583	-30.5264	0.706479	-0.0177655	-0.024513	-0.707087	
Drone1	1670628543800	145.964	-46.0587	-35.8119	0.921741	0.105457	0.223972	-0.298512	
Drone4	1670628543800	299.964	14.6287	-30.4911	0.707675	0.0196519	-0.021914	0.705924	
Drone3	1670628543851	257.484	48.7126	-35.4528	0.620122	-0.249998	-0.14051	-0.73021	
Drone2	1670628543851	210.002	-2.72901	-30.5111	0.706586	-0.0178341	-0.0244068	-0.706982	
Drone1	1670628543851	145.704	-45.8674	-35.7364	0.924702	0.0984551	0.214207	-0.29891	
Drone4	1670628543851	299.964	15.1123	-30.4929	0.707678	0.0197121	-0.0218348	0.705922	
Drone3	1670628543902	257.664	48.6163	-35.5923	0.636674	-0.258949	-0.128491	-0.7149	
Drone2	1670628543902	209.998	-3.21221	-30.4962	0.706687	-0.0179052	-0.0243003	-0.706882	
Drone1	1670628543902	145.438	-45.6709	-35.6517	0.927556	0.0914935	0.204149	-0.299318	
Drone4	1670628543902	299.964	15.5959	-30.4948	0.707679	0.0197755	-0.0217643	0.705922	
Drone3	1670628543953	257.836	48.5004	-35.7383	0.652677	-0.269115	-0.116316	-0.698613	
Drone2	1670628543953	209.994	-3.69565	-30.4852	0.706788	-0.0178251	-0.0239807	-0.706794	
Drone1	1670628543953	145.166	-45.4693	-35.5585	0.930247	0.0846304	0.194052	-0.299703	
Drone4	1670628543953	299.964	16.0795	-30.4967	0.707677	0.01984	-0.0217012	0.705924	
Drone3	1670628544004	258	48.3657	-35.8889	0.666958	-0.279756	-0.105127	-0.682533	
Drone2	1670628544004	209.991	-4.17961	-30.483	0.706882	-0.0177691	-0.0237014	-0.706711	
Drone1	1670628544004	144.889	-45.2628	-35.4576	0.932742	0.0779204	0.184102	-0.300045	
Drone4	1670628544004	299.964	16.5631	-30.4986	0.707674	0.0199041	-0.0216442	0.705927	
Drone3	1670628544055	258.156	48.2149	-36.0398	0.678689	-0.290099	-0.0959459	-0.667846	
Drone2	1670628544055	209.988	-4.66374	-30.4842	0.70697	-0.0177501	-0.0234694	-0.706632	
Drone1	1670628544055	144.607	-45.0516	-35.35	0.935027	0.071391	0.174439	-0.300332	
Drone4	1670628544055	299.965	17.0466	-30.5004	0.707669	0.019969	-0.0215904	0.705931	
Drone3	1670628544106	258.305	48.0502	-36.1867	0.687505	-0.299373	-0.0894419	-0.655524	
Drone2	1670628544106	209.985	-5.14792	-30.4866	0.70705	-0.0177708	-0.0232851	-0.706557	
Drone1	1670628544106	144.32	-44.836	-35.2366	0.937097	0.0650672	0.16516	-0.300561	
Drone4	1670628544106	299.965	17.5299	-30.4979	0.707657	0.0202365	-0.0217562	0.705931	
Drone3	1670628544157	258.447	47.8727	-36.3278	0.693375	-0.306936	-0.0859034	-0.646253	
Drone2	1670628544157	209.983	-5.63207	-30.4893	0.707124	-0.0178199	-0.023137	-0.706486	
Drone1	1670628544157	144.027	-44.616	-35.1181	0.93896	0.0589627	0.156331	-0.30073	
Drone4	1670628544157	299.966	18.0131	-30.4936	0.707652	0.0202139	-0.0216105	0.705941	
Drone3	1670628544208	258.583	47.6826	-36.4622	0.696462	-0.312304	-0.0852747	-0.640418	
Drone2	1670628544208	209.981	-6.11619	-30.492	0.707192	-0.0178889	-0.0230148	-0.706421	
Drone1	1670628544208	143.73	-44.392	-34.9954	0.940624	0.0530791	0.147996	-0.300841	
Drone4	1670628544208	299.966	18.4965	-30.4932	0.707643	0.020249	-0.0215302	0.705952	
Drone3	1670628544259	258.712	47.4804	-36.5887	0.697025	-0.315233	-0.0871969	-0.638107	
Drone2	1670628544259	209.978	-6.60027	-30.4947	0.707253	-0.0179723	-0.0229113	-0.70636	
Drone1	1670628544259	143.427	-44.1643	-34.8693	0.942105	0.0474247	0.140175	-0.3009	
Drone4	1670628544259	299.967	18.9799	-30.4942	0.707632	0.0202857	-0.0214571	0.705963	
Drone3	1670628544310	258.835	47.2667	-36.7063	0.695391	-0.31568	-0.0911461	-0.639117	
Drone2	1670628544310	209.976	-7.0843	-30.4974	0.707309	-0.018066	-0.0228213	-0.706305	
Drone1	1670628544310	143.12	-43.933	-34.7406	0.943416	0.041985	0.132878	-0.300909	
Drone4	1670628544310	299.967	19.4634	-30.4957	0.70762	0.0203238	-0.0213906	0.705976	
Drone3	1670628544361	258.952	47.0423	-36.8137	0.691914	-0.313831	-0.0964968	-0.643004	
Drone2	1670628544361	209.975	-7.56829	-30.5	0.70736	-0.0181666	-0.0227414	-0.706254	
Drone1	1670628544361	142.808	-43.6984	-34.6098	0.944575	0.0367614	0.126098	-0.300876	
Drone4	1670628544361	299.968	19.9469	-30.4973	0.707607	0.0203649	-0.0213326	0.70599	
Drone3	1670628544412	259.064	46.8079	-36.9098	0.686986	-0.310039	-0.102633	-0.649148	
Drone2	1670628544412	209.973	-8.05206	-30.4998	0.7074	-0.018415	-0.0228524	-0.706204	
Drone1	1670628544412	142.492	-43.4608	-34.4778	0.945596	0.0317347	0.119827	-0.300803	
Drone4	1670628544412	299.968	20.4304	-30.499	0.707593	0.0204078	-0.0212816	0.706005	
Drone3	1670628544463	259.172	46.5642	-36.9938	0.681032	-0.304779	-0.109003	-0.656828	
Drone2	1670628544463	209.971	-8.53538	-30.4921	0.707439	-0.018594	-0.0228666	-0.70616	
Drone1	1670628544463	142.171	-43.2205	-34.345	0.946494	0.0268956	0.114046	-0.300698	
Drone4	1670628544463	299.969	20.9139	-30.5007	0.707578	0.0204524	-0.0212381	0.70602	
Drone3	1670628544514	259.275	46.3117	-37.065	0.674501	-0.298593	-0.115155	-0.665305	
Drone2	1670628544514	209.97	-9.01897	-30.4893	0.707478	-0.0186282	-0.0227151	-0.706124	
Drone1	1670628544514	141.847	-42.9778	-34.2119	0.947283	0.0222301	0.108731	-0.300564	
Drone4	1670628544514	299.969	21.397	-30.4966	0.707556	0.0207095	-0.0214203	0.706029	
Drone3	1670628544565	259.375	46.0508	-37.1231	0.667853	-0.291999	-0.120773	-0.673887	
Drone2	1670628544565	209.969	-9.50272	-30.4899	0.707513	-0.0186867	-0.0225932	-0.706092	
Drone1	1670628544565	141.518	-42.7329	-34.079	0.947975	0.0177166	0.103862	-0.300404	
Drone4	1670628544565	299.97	21.8802	-30.493	0.707543	0.0206533	-0.0212839	0.706048	
Drone3	1670628544616	259.47	45.7817	-37.1681	0.661519	-0.285471	-0.125649	-0.681991	
Drone2	1670628544616	209.968	-9.98652	-30.4916	0.707543	-0.0187613	-0.0224936	-0.706063	
Drone1	1670628544616	141.185	-42.4862	-33.9468	0.948581	0.0133507	0.0994066	-0.300225	
Drone4	1670628544616	299.97	22.3635	-30.4929	0.707528	0.0206534	-0.0212102	0.706065	
Drone3	1670628544667	259.563	45.5044	-37.2	0.655883	-0.279363	-0.129697	-0.689168	
Drone2	1670628544667	209.967	-10.4703	-30.4937	0.70757	-0.0188434	-0.0224057	-0.706036	
Drone1	1670628544667	140.848	-42.2378	-33.8155	0.949111	0.00910232	0.095344	-0.300026	
Drone4	1670628544667	299.971	22.847	-30.4939	0.707513	0.0206664	-0.0211546	0.706082	
Drone3	1670628544718	259.651	45.2188	-37.2193	0.651236	-0.273922	-0.132907	-0.695122	
Drone2	1670628544718	209.966	-10.9541	-30.4959	0.707594	-0.0189299	-0.0223262	-0.706013	
Drone1	1670628544718	140.507	-41.9881	-33.6854	0.949573	0.00496972	0.0916415	-0.299813	
Drone4	1670628544718	299.971	23.3304	-30.4953	0.707497	0.0206822	-0.0211066	0.706098	
Drone3	1670628544769	259.737	44.9247	-37.2264	0.647854	-0.268827	-0.13493	-0.699865	
Drone2	1670628544769	209.965	-11.4378	-30.4981	0.707614	-0.0190193	-0.022253	-0.705992	
Drone1	1670628544769	140.163	-41.7374	-33.5569	0.949976	0.00092696	0.0882761	-0.299587	
Drone4	1670628544769	299.972	23.8139	-30.4969	0.707482	0.0207013	-0.0210658	0.706114	
Drone3	1670628544820	259.819	44.6222	-37.2218	0.646242	-0.261824	-0.133754	-0.704222	
Drone2	1670628544820	209.965	-11.9215	-30.5002	0.707632	-0.0191101	-0.022185	-0.705974	
Drone1	1670628544820	139.815	-41.4859	-33.4303	0.950325	-0.00303429	0.0852188	-0.29935	
Drone4	1670628544820	299.973	24.2973	-30.4985	0.707467	0.0207256	-0.0210284	0.706129	
Drone3	1670628544871	259.897	44.311	-37.206	0.646227	-0.253558	-0.130115	-0.707933	
Drone2	1670628544871	209.964	-12.4051	-30.5	0.707643	-0.0193364	-0.0222796	-0.705954	
Drone1	1670628544871	139.464	-41.2338	-33.3057	0.950627	-0.00692611	0.0824432	-0.299104	
Drone4	1670628544871	299.974	24.7808	-30.5001	0.707452	0.0207542	-0.0209931	0.706144	
Drone3	1670628544922	259.972	43.9915	-37.1791	0.647599	-0.244488	-0.124658	-0.710846	
Drone2	1670628544922	209.964	-12.8882	-30.4919	0.707652	-0.0195263	-0.0223291	-0.705939	
Drone1	1670628544922	139.109	-40.9814	-33.1834	0.950886	-0.0107695	0.0799267	-0.298849	
Drone4	1670628544922	299.975	25.2642	-30.5008	0.707434	0.0208549	-0.0210303	0.706158	
Drone3	1670628544973	260.044	43.6641	-37.1415	0.650113	-0.234942	-0.117951	-0.712911	
Drone2	1670628544973	209.964	-13.3715	-30.4885	0.707664	-0.0195309	-0.0221766	-0.705931	
Drone1	1670628544973	138.751	-40.729	-33.0636	0.951107	-0.0145596	0.0776396	-0.298588	
Drone4	1670628544973	299.976	25.747	-30.4931	0.707411	0.0210935	-0.021207	0.706169	
Drone3	1670628545024	260.113	43.329	-37.0935	0.653508	-0.225142	-0.110485	-0.714165	
Drone2	1670628545024	209.963	-13.855	-30.4886	0.707674	-0.0195654	-0.0220603	-0.705923	
Drone1	1670628545024	138.39	-40.4768	-32.9465	0.951293	-0.0183258	0.0755641	-0.298321	
Drone4	1670628545024	299.977	26.2301	-30.4877	0.707395	0.0210201	-0.0210716	0.706191	
Drone3	1670628545075	260.178	42.9866	-37.0356	0.657512	-0.215252	-0.102651	-0.714708	
Drone2	1670628545075	209.963	-14.3386	-30.4899	0.707681	-0.0196157	-0.0219659	-0.705918	
Drone1	1670628545075	138.025	-40.2251	-32.8322	0.951448	-0.0220577	0.0736717	-0.298049	
Drone4	1670628545075	299.978	26.7134	-30.4868	0.707377	0.0209989	-0.020991	0.706213	
Drone3	1670628545126	260.241	42.637	-36.9687	0.661865	-0.205386	-0.0947576	-0.714683	
Drone2	1670628545126	209.963	-14.8223	-30.4917	0.707685	-0.0196733	-0.0218824	-0.705915	
Drone1	1670628545126	137.657	-39.9741	-32.721	0.951573	-0.0257775	0.0719444	-0.297772	
Drone4	1670628545126	299.98	27.1968	-30.4876	0.707356	0.0209914	-0.0209266	0.706236	
Drone3	1670628545177	260.3	42.2804	-36.8934	0.666328	-0.195636	-0.0870421	-0.714253	
Drone2	1670628545177	209.963	-15.3059	-30.4936	0.707687	-0.0197352	-0.0218077	-0.705913	
Drone1	1670628545177	137.285	-39.724	-32.6128	0.951672	-0.0294826	0.0703586	-0.297491	
Drone4	1670628545177	299.981	27.6802	-30.4889	0.707334	0.0209914	-0.0208724	0.706259	
Drone3	1670628545228	260.356	41.917	-36.8107	0.670692	-0.186075	-0.0796729	-0.713583	
Drone2	1670628545228	209.964	-15.7894	-30.4954	0.707687	-0.0197994	-0.0217406	-0.705914	
Drone1	1670628545228	136.91	-39.4751	-32.508	0.951746	-0.0331754	0.0688931	-0.297207	
Drone4	1670628545228	299.982	28.1637	-30.4903	0.70731	0.020998	-0.0208276	0.706284	
Drone3	1670628545279	260.409	41.5471	-36.7215	0.674791	-0.17676	-0.0727696	-0.712824	
Drone2	1670628545279	209.964	-16.273	-30.4973	0.707685	-0.0198659	-0.0216784	-0.705916	
Drone1	1670628545279	136.532	-39.2276	-32.4065	0.951798	-0.0368688	0.067531	-0.296918	
Drone4	1670628545279	299.983	28.6471	-30.4919	0.707286	0.0210095	-0.0207905	0.70631	
Drone3	1670628545330	260.458	41.1708	-36.6265	0.678496	-0.16774	-0.0663996	-0.712108	
Drone2	1670628545330	209.964	-16.7566	-30.4992	0.707681	-0.019933	-0.0216205	-0.70592	
Drone1	1670628545330	136.151	-38.9817	-32.3086	0.95183	-0.0405413	0.0662481	-0.296627	
Drone4	1670628545330	299.984	29.1306	-30.4934	0.70726	0.0210242	-0.0207593	0.706336	
Drone3	1670628545381	260.504	40.7885	-36.5265	0.681721	-0.15905	-0.0606007	-0.711539	
Drone2	1670628545381	209.964	-17.2401	-30.501	0.707675	-0.0199993	-0.0215668	-0.705925	
Drone1	1670628545381	135.766	-38.7377	-32.2144	0.951842	-0.0442158	0.0650318	-0.296332	
Drone4	1670628545381	299.985	29.614	-30.495	0.707233	0.021041	-0.0207329	0.706363	
Drone3	1670628545432	260.548	40.4003	-36.4224	0.684419	-0.150718	-0.0553773	-0.711188	
Drone2	1670628545432	209.965	-17.7233	-30.4979	0.707661	-0.0202789	-0.0217486	-0.705926	
Drone1	1670628545432	135.378	-38.4959	-32.1238	0.951837	-0.0478625	0.0638598	-0.296036	
Drone4	1670628545432	299.985	30.0974	-30.4965	0.707206	0.0210571	-0.020712	0.70639	
Drone3	1670628545483	260.587	40.0066	-36.3148	0.686576	-0.142762	-0.050716	-0.711098	
Drone2	1670628545483	209.965	-18.2063	-30.4899	0.707653	-0.0203245	-0.0216795	-0.705935	
Drone1	1670628545483	134.987	-38.2564	-32.0371	0.951816	-0.0514928	0.0627193	-0.295737	
Drone4	1670628545483	299.986	30.5808	-30.4981	0.707181	0.0210704	-0.0206975	0.706416	
Drone3	1670628545534	260.624	39.6077	-36.2043	0.688207	-0.135194	-0.046588	-0.711283	
Drone2	1670628545534	209.966	-18.6896	-30.4876	0.707644	-0.0203325	-0.0215757	-0.705947	
Drone1	1670628545534	134.593	-38.0194	-31.9542	0.951782	-0.055086	0.0615934	-0.295437	
Drone4	1670628545534	299.986	31.0643	-30.4996	0.707157	0.0210814	-0.0206877	0.70644	
Drone3	1670628545585	260.658	39.2038	-36.0916	0.689348	-0.128019	-0.0429539	-0.711734	
Drone2	1670628545585	209.966	-19.173	-30.488	0.707633	-0.020344	-0.0214798	-0.70596	
Drone1	1670628545585	134.195	-37.7853	-31.8752	0.951736	-0.0586269	0.0604679	-0.295136	
Drone4	1670628545585	299.987	31.5476	-30.5008	0.707133	0.021114	-0.0207042	0.706462	
Drone3	1670628545636	260.688	38.7951	-35.9771	0.690055	-0.121234	-0.0397721	-0.712422	
Drone2	1670628545636	209.967	-19.6565	-30.4893	0.707622	-0.0203676	-0.021401	-0.705974	
Drone1	1670628545636	133.794	-37.5542	-31.8002	0.95168	-0.0621123	0.0593325	-0.294834	
Drone4	1670628545636	299.987	32.0306	-30.4955	0.707108	0.0212972	-0.0208729	0.706477	
Drone3	1670628545687	260.716	38.3821	-35.8614	0.690391	-0.114834	-0.036996	-0.713305	
Drone2	1670628545687	209.967	-20.14	-30.4909	0.707609	-0.0203985	-0.0213349	-0.705987	
Drone1	1670628545687	133.39	-37.3264	-31.7291	0.951617	-0.0654979	0.0581733	-0.294535	
Drone4	1670628545687	299.988	32.5138	-30.4926	0.707092	0.0212285	-0.0207968	0.706497	
Drone3	1670628545738	260.741	37.9648	-35.7449	0.690429	-0.108809	-0.0345825	-0.714333	
Drone2	1670628545738	209.968	-20.6235	-30.4926	0.707595	-0.0204333	-0.021278	-0.706002	
Drone1	1670628545738	132.982	-37.1021	-31.6619	0.951549	-0.0687896	0.056985	-0.294238	
Drone4	1670628545738	299.988	32.9971	-30.4926	0.707077	0.0211892	-0.0207522	0.706515	
Drone3	1670628545789	260.763	37.5437	-35.6279	0.690242	-0.103146	-0.0324887	-0.715452	
Drone2	1670628545789	209.969	-21.107	-30.4942	0.707581	-0.0204717	-0.0212271	-0.706017	
Drone1	1670628545789	132.571	-36.8814	-31.5986	0.951479	-0.0719342	0.0557585	-0.293946	
Drone4	1670628545789	299.989	33.4805	-30.4936	0.707063	0.021168	-0.0207269	0.706529	
Drone3	1670628545840	260.783	37.1189	-35.5107	0.689898	-0.0978309	-0.0306762	-0.716609	
Drone2	1670628545840	209.97	-21.5905	-30.4959	0.707565	-0.0205125	-0.0211808	-0.706033	
Drone1	1670628545840	132.157	-36.6646	-31.5393	0.95141	-0.0749233	0.0544913	-0.29366	
Drone4	1670628545840	299.989	33.9639	-30.4949	0.707052	0.0211531	-0.0207089	0.706542	
Drone3	1670628545891	260.8	36.6906	-35.3937	0.689464	-0.0928467	-0.0291106	-0.717755	
Drone2	1670628545891	209.971	-22.074	-30.4976	0.707548	-0.0205542	-0.0211387	-0.706049	
Drone1	1670628545891	131.74	-36.4518	-31.4836	0.951346	-0.0777144	0.0531812	-0.293383	
Drone4	1670628545891	299.99	34.4473	-30.4964	0.707041	0.0211425	-0.020696	0.706553	
Drone3	1670628545942	260.815	36.2592	-35.2772	0.688995	-0.0881776	-0.027761	-0.718846	
Drone2	1670628545942	209.971	-22.5574	-30.4993	0.707531	-0.020596	-0.0211	-0.706067	
Drone1	1670628545942	131.319	-36.2433	-31.4317	0.95129	-0.0802719	0.0518291	-0.293118	
Drone4	1670628545942	299.99	34.9307	-30.4979	0.707044	0.0209414	-0.0208788	0.706551	
Drone3	1670628545993	260.827	35.8248	-35.1612	0.688539	-0.0838048	-0.0266012	-0.71985	
Drone2	1670628545993	209.972	-23.0409	-30.5009	0.707513	-0.0206371	-0.0210646	-0.706085	
Drone1	1670628545993	130.896	-36.0391	-31.3833	0.951245	-0.0825722	0.0504396	-0.292867	
Drone4	1670628545993	299.991	35.4141	-30.4993	0.70744	0.0171919	-0.0244979	0.706139	
Drone3	1670628546044	260.837	35.3875	-35.046	0.688131	-0.0797127	-0.0256075	-0.72074	
Drone2	1670628546044	209.973	-23.524	-30.4972	0.707487	-0.0208963	-0.0212558	-0.706098	
Drone1	1670628546044	130.469	-35.8395	-31.3383	0.951216	-0.0845571	0.0490187	-0.292635	
Drone4	1670628546044	299.992	35.8975	-30.5008	0.708769	0.0104965	-0.0307557	0.704692	
Drone3	1670628546095	260.845	34.9477	-34.9317	0.687799	-0.0758829	-0.0247609	-0.721499	
Drone2	1670628546095	209.974	-24.0071	-30.4934	0.70747	-0.0208342	-0.0211241	-0.70612	
Drone1	1670628546095	130.039	-35.6444	-31.2965	0.951206	-0.0862163	0.0475758	-0.292423	
Drone4	1670628546095	299.993	36.3805	-30.496	0.711452	0.0015119	-0.0392218	0.701637	
Drone3	1670628546146	260.851	34.5054	-34.8186	0.687558	-0.0722992	-0.0240445	-0.722121	
Drone2	1670628546146	209.974	-24.4905	-30.493	0.707451	-0.0208335	-0.0210588	-0.706142	
Drone1	1670628546146	129.607	-35.4541	-31.2578	0.951218	-0.0874956	0.0461221	-0.292235	
Drone4	1670628546146	299.996	36.8636	-30.4945	0.715798	-0.00935475	-0.0484868	0.69656	
Drone3	1670628546197	260.856	34.0608	-34.7066	0.687417	-0.0689453	-0.023444	-0.722603	
Drone2	1670628546197	209.975	-24.9739	-30.494	0.707431	-0.0208428	-0.0210075	-0.706163	
Drone1	1670628546197	129.171	-35.2685	-31.2218	0.951255	-0.088383	0.0446706	-0.292073	
Drone4	1670628546197	300.001	37.3469	-30.4987	0.721942	-0.0216503	-0.0587924	0.689111	
Drone3	1670628546248	260.858	33.614	-34.596	0.687374	-0.0658057	-0.0229468	-0.722952	
Drone2	1670628546248	209.976	-25.4573	-30.4953	0.707411	-0.0208546	-0.0209626	-0.706184	
Drone1	1670628546248	128.733	-35.0876	-31.1884	0.951319	-0.0888507	0.0432351	-0.29194	
Drone4	1670628546248	300.01	37.8302	-30.5062	0.729887	-0.0352137	-0.0701928	0.679042	
Drone3	1670628546299	260.859	33.1653	-34.4868	0.687425	-0.0628659	-0.0225423	-0.723179	
Drone2	1670628546299	209.977	-25.9407	-30.4969	0.70739	-0.0208697	-0.0209247	-0.706205	
Drone1	1670628546299	128.293	-34.9116	-31.1573	0.95141	-0.0888862	0.0418297	-0.291837	
Drone4	1670628546299	300.021	38.3128	-30.5085	0.739522	-0.0498291	-0.082618	0.666183	
Drone3	1670628546350	260.858	32.7147	-34.379	0.687557	-0.0601115	-0.0222207	-0.723297	
Drone2	1670628546350	209.978	-26.4241	-30.4984	0.70737	-0.0208876	-0.0208928	-0.706225	
Drone1	1670628546350	127.85	-34.7404	-31.1282	0.951527	-0.0884947	0.0404676	-0.291765	
Drone4	1670628546350	300.038	38.795	-30.5118	0.750695	-0.0648478	-0.095203	0.650529	
Drone3	1670628546401	260.856	32.2624	-34.2727	0.687757	-0.0575299	-0.0219741	-0.723324	
Drone2	1670628546401	209.978	-26.9076	-30.5	0.70735	-0.0209069	-0.0208656	-0.706246	
Drone1	1670628546401	127.404	-34.5739	-31.1009	0.951671	-0.0876699	0.0391614	-0.291724	
Drone4	1670628546401	300.062	39.2765	-30.521	0.763146	-0.0800023	-0.107823	0.632126	
Drone3	1670628546452	260.852	31.8084	-34.1681	0.688011	-0.0551085	-0.0217941	-0.723277	
Drone2	1670628546452	209.979	-27.3909	-30.5009	0.707329	-0.0209791	-0.0208942	-0.706264	
Drone1	1670628546452	126.956	-34.412	-31.0751	0.951837	-0.0864398	0.0379211	-0.291712	
Drone4	1670628546452	300.094	39.7571	-30.5386	0.776553	-0.0952289	-0.120467	0.611053	
Drone3	1670628546503	260.847	31.3528	-34.0651	0.688302	-0.052836	-0.0216742	-0.723173	
Drone2	1670628546503	209.98	-27.8739	-30.4952	0.707306	-0.0211194	-0.0209936	-0.70628	
Drone1	1670628546503	126.506	-34.2547	-31.0505	0.952024	-0.0848143	0.0367556	-0.291729	
Drone4	1670628546503	300.138	40.2363	-30.5659	0.790571	-0.11039	-0.133039	0.587463	
Drone3	1670628546554	260.841	30.8958	-33.9637	0.688617	-0.0507015	-0.0216079	-0.723028	
Drone2	1670628546554	209.981	-28.3571	-30.4929	0.707288	-0.0210853	-0.0209222	-0.706301	
Drone1	1670628546554	126.054	-34.102	-31.0274	0.95225	-0.0825817	0.0355701	-0.291778	
Drone4	1670628546554	300.193	40.7134	-30.6035	0.804838	-0.12559	-0.145532	0.561502	
Drone3	1670628546605	260.834	30.4375	-33.8641	0.688941	-0.0486949	-0.0215892	-0.722857	
Drone2	1670628546605	209.981	-28.8405	-30.4931	0.707271	-0.021061	-0.0208631	-0.706321	
Drone1	1670628546605	125.599	-33.9549	-31.0153	0.95265	-0.0782256	0.0336819	-0.291899	
Drone4	1670628546605	300.263	41.1877	-30.6514	0.819034	-0.14073	-0.157819	0.533358	
Drone3	1670628546656	260.826	29.9779	-33.7662	0.689266	-0.0468073	-0.0216128	-0.722672	
Drone2	1670628546656	209.982	-29.3239	-30.4942	0.707254	-0.021053	-0.0208226	-0.706339	
Drone1	1670628546656	125.141	-33.8139	-31.0185	0.952971	-0.0743781	0.0322632	-0.292017	
Drone4	1670628546656	300.349	41.6583	-30.7094	0.832926	-0.15571	-0.169751	0.503163	
Drone3	1670628546707	260.816	29.5171	-33.67	0.689582	-0.0450304	-0.0216724	-0.722482	
Drone2	1670628546707	209.983	-29.8073	-30.4956	0.707237	-0.021052	-0.0207912	-0.706357	
Drone1	1670628546707	124.68	-33.6776	-31.0292	0.953252	-0.0706879	0.0311305	-0.292138	
Drone4	1670628546707	300.451	42.1242	-30.7771	0.846875	-0.167685	-0.179626	0.471613	
Drone3	1670628546758	260.806	29.0551	-33.5756	0.689883	-0.0433564	-0.0217642	-0.722294	
Drone2	1670628546758	209.984	-30.2907	-30.497	0.707221	-0.021055	-0.0207657	-0.706374	
Drone1	1670628546758	124.218	-33.5451	-31.0402	0.953436	-0.0679425	0.0306079	-0.292245	
